median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
3.7237,42,1116.0,303.0,1082.0,299.0,33.95,-118.36,12.048254415120404
5.1005,33,1530.0,266.0,728.0,250.0,38.57,-122.94,12.493883459694384
2.8466,34,2051.0,342.0,958.0,322.0,39.6,-122.05,11.464795582766676
3.2447,12,9148.0,1906.0,4656.0,1853.0,37.7,-121.01,11.864996828675356
5.551,17,2319.0,348.0,1125.0,337.0,32.67,-117.01,12.494633082107216
3.175,11,2322.0,459.0,1373.0,424.0,38.4,-121.35,11.455306945297822
5.9158,27,1716.0,290.0,817.0,301.0,37.34,-122.0,12.74578014344445
2.6648,33,1691.0,308.0,792.0,262.0,36.34,-121.24,12.011279642540796
1.6921,52,1925.0,597.0,2258.0,594.0,34.16,-118.15,11.998439434579147
2.3594,16,1536.0,298.0,646.0,208.0,39.32,-120.19,11.955692780409043
1.8641,43,1500.0,419.0,1726.0,440.0,33.95,-118.21,12.014312686825066
3.5441,14,2458.0,433.0,1352.0,411.0,35.37,-118.87,11.373674891823535
2.4083,52,773.0,143.0,377.0,115.0,37.81,-122.28,11.494771677590096
1.2069,47,1648.0,432.0,1308.0,385.0,34.12,-117.29,11.130214506480655
2.4071,33,1903.0,469.0,1882.0,435.0,33.97,-118.15,12.046496440791149
2.7734,23,1985.0,424.0,1198.0,389.0,37.79,-121.23,11.66822691098345
2.1979,16,2035.0,370.0,704.0,330.0,34.77,-118.19,11.894104711087111
3.7933,22,2329.0,419.0,1456.0,381.0,33.25,-117.3,11.78296023574194
3.0398,5,2881.0,584.0,1490.0,570.0,37.63,-121.03,11.695255355062796
4.8155,24,2739.0,414.0,1171.0,413.0,34.96,-120.43,12.000897933306716
3.375,52,2264.0,439.0,1031.0,437.0,34.08,-117.65,11.87965667474488
2.5043,49,2501.0,565.0,1171.0,550.0,37.98,-121.29,11.247670025080003
5.1028,42,1541.0,280.0,753.0,264.0,34.23,-118.24,12.58485491185508
2.0938,27,968.0,191.0,283.0,143.0,38.91,-120.01,11.455306945297822
4.7083,25,4524.0,860.0,2426.0,862.0,37.64,-122.07,12.159510248044802
2.8301,49,1699.0,408.0,768.0,385.0,37.73,-122.16,12.052927293524847
4.4375,29,1769.0,297.0,703.0,269.0,34.41,-119.73,12.765691290604371
5.0151,33,2921.0,652.0,1124.0,608.0,34.05,-118.42,13.122367377396328
6.1104,32,2015.0,318.0,1019.0,340.0,37.68,-122.05,12.391310778311764
3.4609,19,1615.0,366.0,815.0,337.0,38.08,-122.81,12.383385848096506
2.6266,23,2446.0,523.0,1132.0,513.0,38.65,-121.33,12.198549416880068
3.6086,30,1680.0,469.0,1779.0,429.0,33.82,-118.22,11.893421422254848
2.5211,46,3659.0,1068.0,4153.0,993.0,34.11,-118.2,12.000897933306716
3.8571,34,1004.0,220.0,772.0,217.0,34.12,-117.87,12.069685751267224
3.6818,36,1893.0,359.0,797.0,360.0,37.33,-121.94,12.45916715519238
1.425,17,382.0,86.0,272.0,81.0,33.83,-117.92,12.26670197321789
5.7778,41,3729.0,740.0,1364.0,707.0,34.1,-118.27,12.930478638805342
2.5966,14,885.0,223.0,533.0,224.0,34.65,-120.46,11.60186082325361
3.3713,35,1788.0,378.0,777.0,374.0,32.79,-117.19,12.381709408795407
4.2292,36,1632.0,295.0,797.0,283.0,33.95,-118.02,12.097936057925594
6.0389,5,1365.0,196.0,591.0,156.0,37.7,-121.44,12.27886296424548
4.2891,24,2220.0,411.0,894.0,365.0,38.42,-122.55,12.262930180777364
2.3387,25,3011.0,714.0,893.0,654.0,33.6,-117.71,11.222586532857164
4.2262,37,1252.0,275.0,878.0,287.0,37.63,-122.41,12.339295865674435
4.0507,34,1256.0,267.0,638.0,252.0,37.98,-122.01,11.989165855127435
3.1497,26,3616.0,892.0,2257.0,821.0,33.83,-118.02,12.2904183895416
3.4531,52,1527.0,320.0,825.0,264.0,37.77,-122.25,12.249136924251182
3.5125,44,1413.0,298.0,1200.0,307.0,33.94,-118.2,12.039433474778324
2.683,15,2228.0,472.0,653.0,350.0,33.83,-116.98,11.844392338493028
2.625,40,622.0,194.0,902.0,196.0,36.43,-121.33,11.600029337681995
5.6223,24,2383.0,343.0,1146.0,341.0,37.26,-121.87,12.490126895384028
4.125,35,1599.0,284.0,721.0,287.0,33.95,-117.39,11.701071692055445
3.6294,18,4356.0,1334.0,1968.0,1245.0,37.28,-121.94,12.388398368982116
7.2634,12,14316.0,2045.0,5781.0,2007.0,37.77,-122.06,12.741398668292735
3.1115,39,2069.0,500.0,1408.0,478.0,37.67,-122.09,11.941462360646147
2.5848,52,1283.0,342.0,1363.0,329.0,33.99,-118.28,11.531757032705352
5.3683,34,1693.0,281.0,846.0,291.0,37.56,-122.29,12.73493757815388
3.9417,33,2023.0,425.0,1016.0,405.0,37.33,-121.99,12.563051043422098
1.875,44,448.0,116.0,504.0,96.0,33.99,-118.24,11.498836682527129
3.3214,43,1949.0,464.0,1216.0,457.0,34.04,-118.14,12.251528686253542
3.0114,31,1161.0,267.0,1175.0,282.0,33.97,-118.14,12.08391066125752
3.8105,52,2964.0,512.0,1114.0,486.0,36.77,-119.8,11.38054769238444
2.6713,28,4376.0,1202.0,1847.0,1128.0,34.08,-118.37,12.652362948153474
5.4639,35,2211.0,350.0,1004.0,365.0,37.71,-122.08,12.382547979752006
5.4165,38,2231.0,489.0,940.0,484.0,34.12,-118.16,12.983333467028356
3.8304,35,3185.0,544.0,1858.0,564.0,34.1,-117.89,12.077676615757811
6.3716,30,2645.0,462.0,1506.0,480.0,37.33,-121.98,12.70836496398791
1.2634,28,1440.0,431.0,2178.0,440.0,36.34,-119.29,10.831726617926124
2.0742,31,1192.0,307.0,1013.0,283.0,34.0,-117.4,11.241129864948206
2.5714,43,2608.0,516.0,1322.0,528.0,37.98,-121.27,11.156264806643742
3.5585,16,3147.0,765.0,2165.0,690.0,33.07,-117.3,12.559545969749747
1.85,14,1267.0,290.0,1077.0,279.0,36.09,-119.56,10.86477077032911
3.3545,24,6347.0,1548.0,2945.0,1492.0,34.17,-118.4,12.308182383129823
5.0299,40,756.0,122.0,371.0,130.0,33.89,-118.36,12.70442378544751
6.1509,25,4284.0,741.0,2163.0,701.0,34.06,-118.16,12.660648501336016
3.7109,11,5546.0,974.0,2300.0,970.0,33.18,-117.14,12.20507715018907
4.7875,19,3430.0,601.0,1817.0,571.0,34.76,-118.28,12.00518581560154
2.1964,10,304.0,63.0,161.0,61.0,38.9,-122.48,11.630717389475995
1.7844,11,12557.0,3098.0,2453.0,1232.0,33.88,-116.36,11.270866642542863
4.0806,19,3090.0,552.0,1621.0,520.0,32.9,-116.9,12.15056522099821
3.6875,22,1236.0,290.0,413.0,274.0,37.39,-122.06,10.59665973278358
2.474,17,3243.0,619.0,1408.0,566.0,37.97,-120.3,11.69608833442808
4.2155,8,8806.0,1401.0,3159.0,1059.0,32.65,-117.04,12.420381283681548
5.2078,30,2077.0,342.0,816.0,328.0,37.0,-122.03,12.995667994503354
5.7907,20,8068.0,1217.0,3489.0,1259.0,37.67,-121.77,12.484465456074554
4.9528,13,5543.0,857.0,2074.0,737.0,32.76,-116.95,12.492006941510096
6.1636,28,1072.0,165.0,363.0,168.0,37.76,-122.46,12.815025386894042
6.1536,37,2250.0,360.0,989.0,329.0,34.12,-118.02,12.810391344620207
3.4196,43,2361.0,489.0,824.0,470.0,32.76,-117.15,12.618847637882144
1.725,52,994.0,258.0,623.0,264.0,37.74,-121.43,11.62178883845196
2.207,21,2087.0,382.0,888.0,361.0,39.95,-122.23,11.366754528799245
2.625,20,120.0,27.0,55.0,19.0,37.73,-122.38,12.141539457711714
3.2361,35,1851.0,327.0,1007.0,286.0,38.69,-121.37,11.338583982516496
1.4194,10,1623.0,409.0,988.0,395.0,36.33,-119.66,10.96993815439584
2.2222,20,1743.0,340.0,1390.0,336.0,36.35,-119.41,10.876177521259402
2.6544,17,2098.0,370.0,912.0,354.0,38.0,-120.4,11.631605875642965
2.2788,38,1001.0,228.0,597.0,226.0,38.67,-121.38,11.203692838488005
5.2292,52,3367.0,545.0,1427.0,535.0,34.11,-118.14,13.004707583652351
3.3472,19,1265.0,228.0,755.0,218.0,38.65,-121.95,11.153403615295405
4.9524,26,2885.0,476.0,1227.0,439.0,33.91,-117.9,12.330946040628971
6.9405,17,2236.0,315.0,992.0,312.0,36.88,-119.71,12.01491819331946
3.2957,35,4036.0,904.0,3878.0,846.0,34.1,-117.96,11.860768522363712
2.6838,30,2857.0,661.0,291.0,135.0,37.61,-119.64,12.011279642540796
2.9705,23,2474.0,594.0,1107.0,536.0,32.75,-117.16,12.411056299528171
2.3406,33,1921.0,489.0,1430.0,467.0,34.07,-117.73,11.716690459057835
3.1187,25,2120.0,381.0,588.0,359.0,33.01,-117.07,12.04002396437039
7.1198,32,3152.0,504.0,793.0,426.0,36.6,-121.95,13.060277313201007
3.2955,19,3874.0,676.0,2441.0,707.0,37.35,-120.6,11.391898423211194
6.7571,42,1493.0,237.0,665.0,224.0,34.21,-118.2,13.00335684357922
2.7353,17,1444.0,282.0,523.0,270.0,34.27,-118.47,12.167337014705431
3.0189,29,2045.0,398.0,912.0,368.0,32.8,-117.0,11.878269721588795
1.7467,41,1463.0,339.0,1066.0,318.0,35.37,-118.96,10.866680954096502
1.4167,20,427.0,118.0,402.0,105.0,33.96,-118.18,11.83138646878959
4.3909,52,2442.0,449.0,1188.0,436.0,37.74,-122.49,12.668865967876195
1.712,36,1047.0,214.0,651.0,166.0,37.75,-122.18,11.315705475634308
15.0001,14,2665.0,331.0,964.0,319.0,33.72,-118.06,13.122367377396328
2.2269,17,3685.0,775.0,1714.0,734.0,38.74,-120.83,11.762134344805622
4.2708,15,3201.0,677.0,1510.0,622.0,33.7,-117.92,11.993504229837974
3.8472,35,2506.0,406.0,1316.0,398.0,37.82,-121.17,12.194005125011843
3.1062,11,3737.0,757.0,2212.0,727.0,33.23,-117.34,11.856522261533735
3.5096,31,4033.0,715.0,2585.0,715.0,32.61,-117.05,11.848690308590855
1.9167,38,1384.0,287.0,682.0,280.0,38.64,-121.41,11.072884439922198
6.1349,33,2199.0,312.0,827.0,319.0,37.55,-122.33,13.122367377396328
4.1797,25,1479.0,314.0,977.0,309.0,34.44,-119.79,12.512825459868276
9.8074,16,3973.0,483.0,1373.0,452.0,33.8,-117.77,12.940843898859598
2.1875,37,1761.0,409.0,1309.0,357.0,33.92,-118.28,12.077676615757811
3.5637,40,3068.0,756.0,1190.0,695.0,34.15,-118.34,13.117151820803784
4.5568,11,1500.0,319.0,899.0,304.0,38.34,-121.97,11.753523791492476
6.8667,24,1684.0,232.0,781.0,230.0,33.6,-117.66,12.541118865873308
1.8694,36,3319.0,664.0,1492.0,631.0,41.73,-122.64,11.173262142245258
4.1717,33,7478.0,1678.0,2701.0,1500.0,34.11,-118.35,13.122367377396328
5.1261,20,3216.0,516.0,1655.0,524.0,34.13,-117.62,11.975407125004564
8.0287,11,3331.0,410.0,1460.0,416.0,33.92,-117.85,12.82611404388394
3.975,40,2597.0,582.0,1285.0,559.0,33.85,-118.18,12.272800954830618
11.7045,40,1382.0,167.0,483.0,178.0,34.04,-118.51,13.122367377396328
3.05,33,3084.0,570.0,1753.0,449.0,34.02,-117.43,11.49069008091951
5.1071,41,1183.0,203.0,455.0,171.0,37.47,-122.24,12.65746986922113
2.2868,16,4208.0,897.0,1634.0,806.0,35.25,-120.68,12.361797799507952
2.625,34,431.0,85.0,391.0,77.0,38.67,-121.63,12.323860125621126
4.9005,7,6126.0,1032.0,2662.0,923.0,33.12,-117.14,12.483708170000067
2.2146,31,1832.0,444.0,1669.0,463.0,33.11,-117.08,11.667370387218226
2.7933,51,2419.0,485.0,1078.0,435.0,37.12,-122.12,12.239995696974733
3.1781,23,2744.0,588.0,1493.0,557.0,38.34,-122.71,11.995357787034976
6.8492,25,1075.0,138.0,451.0,132.0,33.99,-117.95,12.7134954863916
2.0901,27,1827.0,509.0,852.0,450.0,38.56,-121.37,10.86858749601736
5.3081,12,4011.0,1438.0,1673.0,1088.0,34.06,-118.25,12.568981617474362
4.0764,32,2455.0,556.0,989.0,493.0,34.16,-118.36,12.691583538230216
5.6147,16,667.0,92.0,267.0,90.0,38.05,-121.34,12.40779233605911
4.2224,6,6988.0,1121.0,3660.0,1092.0,34.39,-117.27,11.741661349996177
1.4492,29,1785.0,481.0,1344.0,472.0,35.29,-120.65,12.31448300568063
0.9204,43,987.0,240.0,1253.0,237.0,38.59,-121.48,11.315705475634308
3.0057,32,1129.0,251.0,1378.0,268.0,34.05,-117.64,11.481445117743048
7.3681,38,3626.0,528.0,1350.0,532.0,37.43,-122.2,13.122367377396328
6.0,27,891.0,183.0,513.0,171.0,33.63,-117.95,12.851868750935193
4.8971,24,2386.0,582.0,1152.0,568.0,33.86,-118.39,12.900970792253764
2.475,16,52.0,16.0,51.0,15.0,34.35,-119.32,12.323860125621126
3.0091,41,2429.0,454.0,1188.0,430.0,32.97,-115.54,11.167628403875849
1.7958,17,2803.0,683.0,2768.0,676.0,32.56,-117.06,11.852257893055606
6.4865,35,520.0,83.0,185.0,76.0,37.57,-122.39,13.017005083966255
3.2619,25,2019.0,411.0,888.0,326.0,38.04,-121.63,12.121608929585332
2.4091,24,1702.0,447.0,1240.0,417.0,34.94,-120.45,11.657034466915164
1.8594,12,3301.0,963.0,2000.0,879.0,32.74,-117.02,11.688566422839942
2.2902,43,1636.0,506.0,1855.0,502.0,34.03,-118.17,11.934270483892943
3.7454,35,2342.0,426.0,2176.0,416.0,34.05,-117.98,11.963370312187113
2.1042,19,1583.0,392.0,704.0,269.0,35.1,-120.66,12.499864763577849
3.1326,17,5133.0,1375.0,3386.0,1339.0,37.54,-121.98,12.30501712236033
2.4922,24,1306.0,266.0,889.0,276.0,36.19,-119.37,11.098939154318382
2.75,35,2611.0,475.0,1293.0,463.0,38.39,-122.77,12.193498926601634
5.2417,36,2066.0,401.0,942.0,344.0,37.11,-122.02,12.187913766539234
4.9562,33,3570.0,776.0,1922.0,761.0,37.34,-121.98,12.382967001677176
2.066,9,1944.0,488.0,1992.0,453.0,33.21,-117.25,11.753523791492476
4.9231,8,1116.0,267.0,435.0,235.0,34.1,-118.18,12.349744326212376
3.2303,17,2277.0,459.0,1149.0,476.0,39.17,-121.02,11.91505836075372
3.0,13,2230.0,443.0,920.0,361.0,37.49,-119.9,11.6262630788088
4.25,18,5009.0,826.0,2497.0,805.0,37.32,-120.61,11.893421422254848
6.359,32,2134.0,328.0,903.0,322.0,37.3,-122.02,12.742276500454938
3.4091,41,2053.0,435.0,873.0,415.0,37.9,-122.3,12.314931534737134
2.93,23,1906.0,525.0,1029.0,491.0,32.8,-117.22,12.118884889350284
4.475,36,1096.0,204.0,569.0,201.0,33.91,-118.14,12.11341444611523
3.538,21,1513.0,319.0,943.0,301.0,40.97,-124.01,11.539577132967588
3.3393,26,1888.0,429.0,1550.0,458.0,33.85,-117.94,12.035290255730404
2.4219,19,1484.0,296.0,1296.0,298.0,36.61,-119.43,11.094390314766317
3.0625,32,790.0,199.0,1196.0,201.0,33.75,-117.92,11.869207331664224
5.3559,26,2532.0,421.0,1274.0,441.0,33.74,-118.04,12.37074350795852
2.5392,17,2633.0,712.0,1487.0,694.0,32.65,-117.08,11.898194668458824
5.8195,25,3273.0,478.0,1645.0,497.0,33.71,-117.97,12.564100174313465
2.6339,13,1203.0,292.0,1035.0,293.0,33.21,-117.25,11.669937760751914
1.4432,27,1515.0,358.0,1178.0,309.0,36.34,-119.3,10.781058245898532
3.337,35,2772.0,537.0,1392.0,521.0,32.82,-117.2,12.056998226329709
6.4214,14,679.0,108.0,306.0,113.0,37.05,-121.93,12.738466983201718
3.5,49,2290.0,482.0,1201.0,479.0,39.44,-123.79,11.63780327310248
3.5288,11,1851.0,352.0,1049.0,369.0,38.78,-121.24,11.85723122498801
4.2708,27,2346.0,399.0,1105.0,373.0,32.83,-117.18,12.116153408446742
3.575,51,1806.0,322.0,709.0,298.0,33.96,-117.4,11.74006900564972
5.3951,37,2607.0,534.0,1346.0,507.0,37.32,-122.27,12.53430027429669
1.3927,30,3657.0,945.0,2925.0,899.0,38.52,-121.43,11.268315653289422
5.7415,17,2791.0,579.0,1467.0,583.0,33.87,-118.38,12.681999323836903
6.0362,20,4534.0,954.0,1941.0,892.0,33.77,-118.12,13.046563821483025
2.75,41,1382.0,361.0,905.0,344.0,33.74,-118.29,12.381289859469131
4.25,4,2630.0,502.0,1150.0,422.0,35.13,-117.95,11.555994532928862
1.5781,16,2614.0,575.0,1163.0,524.0,34.4,-118.9,11.808583147519697
2.8941,39,2702.0,646.0,1136.0,491.0,36.97,-122.0,12.455667262449618
5.228,16,13290.0,2062.0,6931.0,2023.0,33.97,-117.72,12.143138170555757
2.3281,28,1194.0,272.0,494.0,203.0,38.93,-119.98,11.359785940419789
2.7321,33,3379.0,612.0,1565.0,618.0,36.3,-119.13,11.245059091624617
5.4527,33,2609.0,431.0,1208.0,406.0,34.21,-118.61,12.333150131430498
4.4286,35,1481.0,277.0,747.0,254.0,37.62,-122.54,12.476485204641875
2.5625,49,60.0,11.0,76.0,13.0,34.1,-117.3,11.225256725762891
4.5281,35,2361.0,458.0,1727.0,467.0,37.61,-122.1,12.06451484156046
1.7538,24,2237.0,434.0,834.0,318.0,40.9,-121.64,11.410903813540878
2.9973,19,3155.0,572.0,2482.0,642.0,34.07,-117.46,11.63868548857906
6.5382,24,3596.0,494.0,1573.0,492.0,32.86,-117.21,12.694655727828804
5.2155,18,2405.0,390.0,872.0,367.0,38.27,-122.52,12.422396998874374
4.2019,37,1286.0,255.0,1047.0,249.0,34.11,-117.9,11.850118870058369
3.7414,29,2049.0,330.0,787.0,309.0,38.5,-121.5,11.49782197939291
5.0527,15,1786.0,299.0,727.0,293.0,33.48,-117.68,12.351907415253551
2.788,42,1670.0,434.0,1997.0,452.0,34.04,-118.18,11.921725007667265
3.9728,12,2010.0,422.0,784.0,407.0,37.05,-122.03,12.159510248044802
2.6098,23,3180.0,547.0,1829.0,498.0,36.18,-119.27,11.097425172408933
2.8542,52,814.0,216.0,327.0,181.0,38.56,-121.48,11.736077016252436
1.1667,52,210.0,56.0,183.0,56.0,37.81,-122.27,11.630717389475995
2.5685,26,2033.0,463.0,618.0,450.0,33.61,-117.72,11.294781892900652
2.9514,47,1229.0,243.0,582.0,256.0,37.79,-122.19,12.19653228062948
3.5568,33,1409.0,307.0,633.0,290.0,36.6,-121.86,12.161080509711285
4.0729,32,1333.0,235.0,660.0,206.0,38.25,-122.67,12.57245383112879
5.4797,23,1727.0,264.0,833.0,258.0,38.67,-121.28,11.982935344196433
4.625,48,1958.0,386.0,1098.0,380.0,33.75,-118.3,12.518694860909774
4.3831,35,1758.0,309.0,972.0,338.0,33.9,-118.0,12.253914741377208
4.4485,21,3707.0,751.0,1420.0,608.0,36.97,-121.9,12.595411759236592
3.125,52,1350.0,266.0,490.0,257.0,38.06,-122.23,12.050009304398564
4.9583,28,1967.0,315.0,734.0,291.0,38.36,-122.01,11.892737666219704
5.282,24,1888.0,319.0,950.0,319.0,32.85,-117.0,11.855102824953583
6.4913,28,2490.0,345.0,948.0,361.0,37.36,-122.03,12.928538308194955
7.6059,27,2051.0,301.0,917.0,287.0,34.37,-118.54,12.68757552918976
5.6206,44,1395.0,269.0,736.0,288.0,37.59,-122.34,12.86463096930887
6.3223,5,4873.0,639.0,1947.0,568.0,33.94,-117.14,12.315827989765994
3.5508,27,3471.0,653.0,1793.0,600.0,38.34,-120.98,11.503894811084525
2.2301,26,3887.0,779.0,2512.0,740.0,37.92,-122.33,11.715057818961627
6.1642,13,3480.0,528.0,1432.0,532.0,38.78,-121.18,12.534660309007924
2.9107,27,2532.0,495.0,1305.0,436.0,34.06,-117.42,11.871305953640322
3.4208,22,2114.0,541.0,1300.0,538.0,33.87,-118.36,12.577639650232571
5.7871,24,3859.0,661.0,1972.0,624.0,33.61,-117.67,12.334470257826284
4.9167,33,213.0,36.0,91.0,33.0,38.25,-122.24,12.141539457711714
5.7398,42,1602.0,262.0,705.0,255.0,37.61,-122.41,12.726059179728116
13.4196,33,3104.0,387.0,1111.0,376.0,34.15,-118.5,13.122367377396328
5.8171,4,15654.0,2394.0,7025.0,2168.0,38.07,-122.22,12.32474861573515
2.5275,27,2221.0,542.0,1328.0,523.0,34.14,-117.96,11.929666757272708
2.0764,40,2631.0,698.0,2920.0,677.0,34.03,-118.18,11.888625282853006
3.2073,20,7326.0,1555.0,5718.0,1538.0,34.01,-117.68,11.72400453218338
2.5333,43,968.0,199.0,434.0,162.0,37.72,-122.47,12.385477452742728
1.8514,34,2200.0,493.0,1243.0,431.0,36.8,-119.78,11.104972264124868
1.9832,26,2469.0,532.0,1068.0,501.0,34.16,-117.28,11.712603850073448
2.0809,52,2579.0,494.0,1558.0,458.0,34.0,-118.29,11.60460177754202
1.64,45,1546.0,371.0,1186.0,366.0,33.97,-118.27,11.48041260378982
3.0917,32,964.0,198.0,623.0,201.0,37.76,-120.86,11.395278670032656
5.237,32,1219.0,192.0,634.0,197.0,33.8,-117.95,12.281648468435115
1.9718,46,1480.0,358.0,1511.0,348.0,34.05,-117.75,11.613684409620816
3.765,33,2493.0,454.0,1203.0,436.0,37.97,-121.34,11.457423325808625
1.8007,37,2745.0,588.0,1607.0,556.0,38.53,-121.46,11.088292827848267
2.8603,14,3263.0,651.0,1910.0,594.0,36.01,-118.73,11.766799946849089
2.7787,47,1159.0,250.0,810.0,244.0,38.54,-121.45,10.933124826700707
5.8411,34,3262.0,533.0,1265.0,502.0,34.47,-119.72,12.852654809442695
4.8036,45,2341.0,461.0,1092.0,438.0,37.75,-122.49,12.60418075718477
5.6029,17,2902.0,476.0,1652.0,479.0,34.03,-117.72,11.994122464057146
2.5893,18,2250.0,484.0,1248.0,472.0,40.95,-124.09,11.50892748368293
3.4236,52,4140.0,984.0,2030.0,892.0,37.78,-122.46,12.839472475608636
2.3824,27,2616.0,591.0,1889.0,577.0,32.58,-117.1,11.756663486852712
3.6364,42,3836.0,777.0,2118.0,754.0,34.07,-118.16,12.4474528928275
3.7348,4,8866.0,1832.0,4775.0,1554.0,34.08,-117.36,11.74245657234248
4.2273,13,4770.0,718.0,1985.0,662.0,33.81,-117.43,12.595411759236592
4.5913,52,4079.0,1112.0,1466.0,1024.0,37.8,-122.42,13.122367377396328
1.1108,41,3221.0,853.0,1959.0,720.0,37.82,-122.27,11.487617913343598
3.2596,25,2546.0,488.0,1338.0,487.0,34.54,-117.3,11.355113089309976
3.4612,36,1191.0,266.0,718.0,248.0,34.22,-118.44,12.094028734547074
3.5504,11,5873.0,1455.0,3089.0,1365.0,34.18,-118.85,12.065666245536809
2.5104,36,3661.0,956.0,3816.0,931.0,34.07,-118.1,12.128116509451258
1.1806,24,1451.0,387.0,1178.0,330.0,34.09,-117.29,11.131679686740132
2.9688,19,3666.0,1150.0,2657.0,1090.0,34.2,-118.45,12.216522851424992
4.0833,29,1430.0,273.0,872.0,283.0,33.97,-117.53,11.856522261533735
2.6316,46,2280.0,492.0,807.0,366.0,38.5,-122.94,11.669937760751914
4.625,19,3558.0,588.0,1439.0,578.0,33.01,-117.05,12.260091970916616
4.6111,36,322.0,48.0,133.0,59.0,38.64,-121.37,11.844392338493028
1.6369,39,1606.0,330.0,731.0,327.0,40.78,-124.17,11.131679686740132
3.099,27,3399.0,882.0,2465.0,811.0,33.89,-118.09,12.023357011097826
5.894,47,2168.0,352.0,902.0,361.0,34.18,-118.1,12.614536585975856
4.1293,3,1629.0,317.0,1005.0,312.0,32.87,-115.6,11.329014645967838
5.0278,14,2816.0,501.0,1448.0,452.0,32.99,-116.89,12.259144108039314
1.8661,24,1610.0,324.0,909.0,323.0,39.52,-121.61,10.998777662206932
1.2716,19,4643.0,1429.0,4638.0,1335.0,36.81,-119.76,11.147656555612986
0.9234,40,561.0,284.0,662.0,205.0,34.02,-118.27,12.141539457711714
5.1708,41,1309.0,221.0,534.0,228.0,34.01,-118.44,12.945151145750264
3.9286,10,1881.0,571.0,1769.0,553.0,33.81,-118.27,11.643962499267984
4.744,48,1694.0,259.0,610.0,238.0,37.8,-122.19,12.45800188477608
3.4762,15,2419.0,538.0,1279.0,522.0,35.32,-120.84,12.152677143050752
1.4688,8,240.0,46.0,63.0,24.0,33.32,-115.98,10.893047333337728
1.7463,19,1629.0,386.0,551.0,214.0,39.3,-122.51,11.138973558699526
0.4999,52,178.0,53.0,152.0,62.0,37.65,-121.01,11.320565693461432
4.8571,36,1774.0,348.0,934.0,333.0,33.86,-118.14,12.222442918443496
3.8015,24,2437.0,438.0,1430.0,444.0,36.61,-121.82,12.038251448529742
3.5089,36,1526.0,256.0,696.0,263.0,37.93,-122.31,12.475721848739754
4.277,11,2513.0,408.0,1360.0,415.0,36.94,-119.9,11.49782197939291
4.5,17,3889.0,748.0,2415.0,739.0,34.23,-119.19,12.364361892519216
4.601,34,3078.0,477.0,1226.0,487.0,37.51,-120.83,11.918397239722838
1.7868,25,1709.0,439.0,632.0,292.0,36.13,-117.69,10.725489582719506
4.5766,34,609.0,149.0,407.0,145.0,34.13,-118.23,12.132431487478716
3.3235,46,2270.0,427.0,1097.0,453.0,37.97,-121.32,11.382828169079987
4.0313,18,2040.0,402.0,350.0,129.0,39.04,-120.16,11.744045122410055
2.5,32,1702.0,348.0,1016.0,350.0,36.25,-119.46,11.206413891581189
1.8897,43,825.0,212.0,820.0,184.0,33.97,-118.2,12.068538968726306
2.6742,25,5896.0,1464.0,4149.0,1362.0,33.89,-118.18,11.789806920177805
3.2361,28,676.0,177.0,543.0,185.0,34.1,-118.07,12.141539457711714
2.8438,38,1214.0,244.0,632.0,254.0,38.25,-122.04,11.45318607621936
3.5972,52,2281.0,371.0,839.0,367.0,36.78,-119.81,11.40646434386837
4.015,30,5268.0,1093.0,4480.0,1050.0,33.75,-117.94,12.137263685701864
4.6563,32,3485.0,678.0,1715.0,649.0,33.86,-118.32,12.583484584029572
5.4298,24,4341.0,646.0,1929.0,703.0,34.24,-119.05,12.541118865873308
3.6509,34,1882.0,428.0,1034.0,375.0,33.95,-118.03,12.06220804876586
4.7308,33,2479.0,382.0,979.0,377.0,38.55,-121.75,12.37243841643669
1.2745,15,1635.0,553.0,1347.0,597.0,32.67,-117.1,11.439289689006644
3.6417,27,3065.0,736.0,1840.0,719.0,33.88,-118.08,12.245778817752209
2.2357,30,1927.0,393.0,996.0,374.0,40.5,-124.1,11.18859323930985
7.3522,26,2561.0,388.0,1165.0,393.0,37.24,-121.94,12.804362293825438
2.9054,37,2073.0,614.0,2544.0,598.0,33.99,-118.19,11.959538914341756
3.1711,39,1313.0,306.0,575.0,231.0,38.01,-122.11,11.662215780913316
4.1612,15,5393.0,1422.0,2133.0,1288.0,37.91,-122.06,12.35793929036284
4.2109,9,1830.0,353.0,1515.0,220.0,34.45,-119.78,13.017005083966255
1.9875,17,934.0,284.0,452.0,184.0,33.07,-116.26,11.3350062038375
2.6765,26,2399.0,518.0,1037.0,443.0,40.26,-120.2,10.7706090484022
